SkillName	Property	SkillId	Attrib	SkillStyle	SkillIcon	PreCastSpr	ManCastSnd	FMCastSnd	StateSpecialId	StatePriority	IsAura	LRSkill	NeedShadow	AttackRadius	MaxShadowNum	MslsGenerate	MslsGenerateData	CharClass	MisslesForm	ChildSkillId	ChildSkillLevel	ChildSkillNum	BaseSkill	CharAnimId	EventSkillLevel	IsMelee	WaitTime	IsSaveCd	ClientSend	SkillCostType	CostValue	TimePerCast	TimePerCastOnHorse	IsPhysical	TargetOnly	TargetEnemy	TargetAlly	TargetSelf	TargetOther	TargetObj	TargetNoNpc	ByMissle	IsUseAR	StartEvent	StartSkillId	FlyEvent	FlySkillId	FlyEventTime	CollideEvent	CollidSkillId	VanishedEvent	VanishedSkillId	ReqLevel	MaxLevel	EqtLimit	HorseLimit	DoHurt	WeaponSkill	Param1	Param1Memo	Param2	Param2Memo	StopWhenMove	HeelAtParent	RelativePosType	PeaceCanUse	ShowEvent	IsExpSkill	Series	ShowAddition	LvlSetScript	LvlSetting1	LvlData1	LvlSetting2	LvlData2	LvlSetting3	LvlData3	LvlSetting4	LvlData4	LvlSetting5	LvlData5	LvlSetting6	LvlData6	LvlSetting7	LvlData7	LvlSetting8	LvlData8	LvlSetting9	LvlData9	LvlSetting10	LvlData10	LvlSetting11	LvlData11	LvlSetting12	LvlData12	LvlSetting13	LvlData13	LvlSetting14	LvlData14	LvlSetting15	LvlData15	LvlSetting16	LvlData16	LvlSetting17	LvlData17	LvlSetting18	LvlData18	LvlSetting19	LvlData19	LvlSetting20	LvlData20	LevelUpScript	SkillDesc
冰雀乱雪伤害	内功系攻击	1092		0	\spr\Ui\skill\冰心雪莲.spr	\spr\skill\峨嵋\mag_em_13_施魔法.spr	\sound\skill\佛光普照.wav	\sound\skill\sound_k010.wav	0	0	0	2	0	400	0	2	3	2	7	354	-1	1	1	11	1	1	6		0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50	20	-2	1	10	0	0	0	64	0				0	0	1	2	1	\script\skill\cuiyan.lua	colddamage_v	daocuiyan150_2	seriesdamage_p	daocuiyan150_2		daocuiyan150_2		daocuiyan150_2		daocuiyan150_2		daocuiyan150_2		daocuiyan150_2		daocuiyan150_2		daocuiyan150_2		daocuiyan150_2		daocuiyan150_2		daocuiyan150_2		daocuiyan150_2		daocuiyan150_2		daocuiyan150_2		daocuiyan150_2		daocuiyan150_2		daocuiyan150_2		daocuiyan150_2		daocuiyan150_2		刀翠烟
轻纱浮水	内功系攻击	1093		0	\spr\Ui\skill\风雪冰天.spr	\spr\skill\峨嵋\mag_em_13_施魔法.spr		\sound\skill\sound_k010.wav	0	0	0	2	0	400	0	0	0	2	7	355	-1	1	1	11	0	0	0		0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	150	20	-2	1	0	0	0		0					0	0	1	2	0	\script\skill\cuiyan.lua	colddamage_v	neicuiyan150_2	seriesdamage_p	neicuiyan150_2		neicuiyan150_2		neicuiyan150_2		neicuiyan150_2		neicuiyan150_2		neicuiyan150_2		neicuiyan150_2		neicuiyan150_2		neicuiyan150_2		neicuiyan150_2		neicuiyan150_2		neicuiyan150_2		neicuiyan150_2		neicuiyan150_2		neicuiyan150_2		neicuiyan150_2		neicuiyan150_2		neicuiyan150_2		neicuiyan150_2		内翠烟
形销骨立伤害	内功系攻击	1094	402	0	\spr\Ui\技能图标\150\icon_sk_150_wu_01.spr	\spr\skill\五毒教\wdu_13_魔法施放.spr	\sound\skill\天罡地煞手m.wav	\sound\skill\天罡地煞手f.wav	0	0	0	0	0	420	0	0	0	3	6	356	-1	1	1	11	1	0	12		0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	1	1096	0	0	0	0	0	0	0	150	20	-2	1	60	0	0		0					0	0	1	1	0	\script\skill\wudu.lua	poisondamage_v	zhangwudu150_2	seriesdamage_p	zhangwudu150_2																																						掌五毒
魂影丛生	内功系攻击	1095		0	\spr\Ui\skill\阴风蚀骨.spr	\spr\skill\五毒教\wdu_13_魔法施放.spr	\sound\skill\天罡地煞手m.wav	\sound\skill\天罡地煞手f.wav	0	0	0	0	0	420	0	5	4	3	0	357	-1	1	1	11	0	0	0		0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	150	20	-2	1	10	0	32		0					0	0	1	1	1	\script\skill\wudu.lua	poisondamage_v	daowudu150_2	seriesdamage_p	daowudu150_2		daowudu150_2		daowudu150_2		daowudu150_2		daowudu150_2		daowudu150_2		daowudu150_2		daowudu150_2		daowudu150_2		daowudu150_2		daowudu150_2		daowudu150_2		daowudu150_2		daowudu150_2		daowudu150_2		daowudu150_2		daowudu150_2		daowudu150_2		daowudu150_2		刀五毒
形销骨立伤害2	内功系攻击	1096	402	0	\spr\Ui\技能图标\150\icon_sk_150_wu_01.spr	\spr\skill\五毒教\wdu_13_魔法施放.spr	\sound\skill\天罡地煞手m.wav	\sound\skill\天罡地煞手f.wav	0	0	0	0	0	420	0	0	0	3	6	358	-1	1	1	11	1	0	24		0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	150	20	-2	1	30	0	0		0					0	0	1	1	0	\script\skill\wudu.lua	poisondamage_v	zhangwudu150_2	seriesdamage_p	zhangwudu150_2
追心锁命	内功系攻击	1097		0	\spr\Ui\skill\银刀射月.spr	\spr\skill\五毒教\wdu_13_魔法施放.spr	0	0	0	0	0	0	0	400	0	0	0	3	7	359	-1	1	1	11	1	0	0		0	0	0	0	0	1	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	150	20	101	1	10	0	0		0					0	0	1	1	1	\script\skill\tangmen.lua	physicsenhance_p	feidaotang150_2	seriesdamage_p	feidaotang150_2		feidaotang150_2		feidaotang150_2		feidaotang150_2		feidaotang150_2		feidaotang150_2		feidaotang150_2		feidaotang150_2		feidaotang150_2		feidaotang150_2		feidaotang150_2		feidaotang150_2		feidaotang150_2		feidaotang150_2		feidaotang150_2		feidaotang150_2		feidaotang150_2		feidaotang150_2		feidaotang150_2		刀唐门
铁砂射星	内功系攻击	1098		0	\spr\Ui\skill\暴雨梨花.spr		\sound\skill\sound_k004.wav	\sound\skill\sound_k009.wav	0	0	0	2	0	400	0	1	0	3	3	360	-1	8	1	11	0	0	10		0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	150	20	-2	0	0	0	1		90					0	0	1	1	1	\script\skill\tangmen.lua	poisondamage_v	nutang150_2	seriesdamage_p	nutang150_2	physicsenhance_p	nutang150_2																																				弩唐门
乾坤一掷2	外功系攻击	1099	301	0	\spr\Ui\技能图标\150\icon_sk_150_tm_03.spr		\sound\skill\sound_k003.wav	\sound\skill\sound_k008.wav	0	0	0	0	0	360	0	5	0	3	2	333	-1	3	1	11	1	0	4		0	0	0	0	0	1	0	1	0	0	0	0	0	1	0	1	1100	0	0	0	0	0	0	0	150	20	100	1	0	0	4		0	0				0	0	1	1	0	\script\skill\tangmen.lua	physicsenhance_p	biaotang150_2	deadlystrike_p	biaotang150_2	poisondamage_v	biaotang150_2	missle_speed_v	biaotang150_2	skill_attackradius	biaotang150_2	skill_cost_v	biaotang150_2		biaotang150_2	skill_skillexp_v	biaotang150_2	seriesdamage_p	biaotang150_2		biaotang150_2		biaotang150_2		biaotang150_2		biaotang150_2		biaotang150_2		biaotang150_2		biaotang150_2		biaotang150_2		biaotang150_2		biaotang150_2		biaotang150_2		镖唐门
乾坤一掷3	外功系攻击	1100	301	0	\spr\Ui\技能图标\150\icon_sk_150_tm_03.spr		\sound\skill\sound_k003.wav	\sound\skill\sound_k008.wav	0	0	0	0	0	360	0	5	0	3	2	333	-1	3	1	11	1	0	6		0	0	0	0	0	1	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	150	20	100	1	0	0	4		0	0				0	0	1	1	0	\script\skill\tangmen.lua	physicsenhance_p	biaotang150_3	deadlystrike_p	biaotang150_3	poisondamage_v	biaotang150_3	missle_speed_v	biaotang150_3	skill_attackradius	biaotang150_3	skill_cost_v	biaotang150_3		biaotang150_3	skill_skillexp_v	biaotang150_3	seriesdamage_p	biaotang150_3		biaotang150_3		biaotang150_3		biaotang150_3		biaotang150_3		biaotang150_3		biaotang150_3		biaotang150_3		biaotang150_3		biaotang150_3		biaotang150_3		biaotang150_3		镖唐门
时乘六龙附属	内功系攻击	1101	702	0	\spr\Ui\技能图标\150\icon_sk_150_gb_01.spr	\spr\skill\150\gb\gb_150_shichengjiulong_a.spr	\sound\skill\sound_k005.wav	\sound\skill\sound_k010.wav	0	0	0	0	0	400	0	0	0	4	1	363	-1	1	1	11	1	0	5		0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	150	20	-2	1	30	0	0		0					0	0	1	3	0	\script\skill\gaibang.lua	firedamage_v	zhanggaibang150	missle_speed_v	zhanggaibang150	skill_attackradius	zhanggaibang150	skill_cost_v	zhanggaibang150		zhanggaibang150		zhanggaibang150		zhanggaibang150		zhanggaibang150		zhanggaibang150	seriesdamage_p	zhanggaibang150		zhanggaibang150		zhanggaibang150		zhanggaibang150		zhanggaibang150		zhanggaibang150		zhanggaibang150		zhanggaibang150		zhanggaibang150		zhanggaibang150		zhanggaibang150		掌丐帮
花自飘零附属	内功系攻击	1102	602	0	\spr\Ui\技能图标\150\icon_sk_150_cy_02.spr	\spr\skill\峨嵋\mag_em_13_施魔法.spr		\sound\skill\sound_k006.wav	0	0	0	0	0	240	15	5	0	2	0	362	-1	3	1	11	1	0	2		0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	150	20	-2	1	0	0	32		65537	0				0	0	1	2	1	\script\skill\cuiyan.lua	physicsdamage_v	neicuiyan150	colddamage_v	neicuiyan150	missle_speed_v	neicuiyan150	skill_attackradius	neicuiyan150	skill_cost_v	neicuiyan150		neicuiyan150		neicuiyan150		neicuiyan150		neicuiyan150		neicuiyan150	seriesdamage_p	neicuiyan150		neicuiyan150		neicuiyan150		neicuiyan150		neicuiyan150		neicuiyan150		neicuiyan150		neicuiyan150		neicuiyan150		neicuiyan150		内翠烟
时乘六龙龙火		1103	702	0					0	0	0	0	0	280	0	0	0	4	7	344	-1	1	1	11	1	0	1		0	0	0	0	0	1	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	150	20	-2	0	0	0	1		0					0	0	1	3	0	\script\skill\gaibang.lua
疾火燎原2	外功系攻击	1104	802	0	\spr\Ui\技能图标\150\icon_sk_150_tr_02.spr	\spr\skill\天忍\mag_tr_16_施魔法.spr	\sound\skill\sound_k002.wav	\sound\skill\sound_k009.wav	0	0	0	0	0	420	0	0	0	4	7	338	-1	1	1	11	1	0	0		0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	80	20	-2	1	0	0	1	0	0	0				0	0	1	3	1	\script\skill\tianren.lua	firedamage_v	moren150		moren150	skill_cost_v	moren150		moren150		moren150		moren150		moren150	skill_skillexp_v	moren150	seriesdamage_p	moren150		moren150		moren150		moren150		moren150		moren150		moren150		moren150		moren150		moren150		moren150		moren150		魔天忍
剑宇耀月	内功系攻击	1105		0	\spr\Ui\技能图标\icon_sk_wa_32.spr	\spr\skill\昆仑\kl_16_魔法施放.spr	\sound\skill\sound_k004.wav	\sound\skill\sound_k009.wav	0	0	0	2	0	520	0	0	0	5	6	367	-1	1	1	11	0	0	5		0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	150	20	0	1	40	0	1		0					0	0	1	-1	0	\script\skill\wudang.lua		jianwudang150_3	lightingdamage_v	jianwudang150_3	physicsenhance_p	jianwudang150_3	seriesdamage_p	jianwudang150_3	stealmana_p	jianwudang150_3	deadlystrike_p	jianwudang150_3		jianwudang150_3		jianwudang150_3		jianwudang150_3		jianwudang150_3		jianwudang150_3		jianwudang150_3		jianwudang150_3		jianwudang150_3		jianwudang150_3		jianwudang150_3		jianwudang150_3		jianwudang150_3		jianwudang150_3		jianwudang150_3		剑武当
造化太清伤害	内功系攻击	1106		0	\spr\Ui\skill\天地无级.spr	\spr\skill\昆仑\kl_16_魔法施放.spr	0	0	0	0	0	2	0	400	0	1	0	5	3	368	-1	8	1	11	1	0	9		0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	1	366	0	0	150	20	-2	1	0	0	0		0					0	0	1	4	1	\script\skill\wudang.lua	lightingdamage_v	zaohuataiqing_2	skill_eventskilllevel	zaohuataiqing_2	skill_collideevent	zaohuataiqing_2	skill_showevent	zaohuataiqing_2	seriesdamage_p	zaohuataiqing_2		zaohuataiqing_2		zaohuataiqing_2		zaohuataiqing_2		zaohuataiqing_2		zaohuataiqing_2		zaohuataiqing_2		zaohuataiqing_2		zaohuataiqing_2		zaohuataiqing_2		zaohuataiqing_2		zaohuataiqing_2		zaohuataiqing_2		zaohuataiqing_2		zaohuataiqing_2		zaohuataiqing_2		气武当
剑冥苍穹	内功系攻击	1107		0	\spr\Ui\技能图标\150\icon_sk_150_wd_02.spr	\spr\skill\昆仑\kl_16_魔法施放.spr	\sound\skill\sound_k005.wav	\sound\skill\sound_k010.wav	0	0	0	0	0	470	0	0	0	5	7	369	-1	1	1	10	0	0	0		0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	150	20	0	1	10	0	1		0					0	0	1	4	1	\script\skill\wudang.lua	seriesdamage_p	jianwudang150_2	lightingdamage_v	jianwudang150_2	stun_p	jianwudang150_2		jianwudang150_2		jianwudang150_2		jianwudang150_2		jianwudang150_2		jianwudang150_2		jianwudang150_2		jianwudang150_2		jianwudang150_2		jianwudang150_2		jianwudang150_2		jianwudang150_2		jianwudang150_2		jianwudang150_2		jianwudang150_2		jianwudang150_2		jianwudang150_2		jianwudang150_2		剑武当
风鸣玉碎	内功系攻击	1108		0	\spr\Ui\skill\傲雪啸天.spr	\spr\skill\昆仑\kl_16_魔法施放.spr	\sound\skill\sound_k005.wav	\sound\skill\sound_k010.wav	0	0	0	0	0	470	0	0	0	5	7	370	-1	1	1	11	0	0	4		0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	150	20	-2	1	0	0	1		0					0	0	1	4	1	\script\skill\kunlun.lua	lightingdamage_v	daokunlun150_2	seriesdamage_p	daokunlun150_2	missle_lifetime_v	daokunlun150_2		daokunlun150_2		daokunlun150_2		daokunlun150_2		daokunlun150_2		daokunlun150_2		daokunlun150_2		daokunlun150_2		daokunlun150_2		daokunlun150_2		daokunlun150_2		daokunlun150_2		daokunlun150_2		daokunlun150_2		daokunlun150_2		daokunlun150_2		daokunlun150_2		daokunlun150_2		刀昆仑
雷动乾坤	内功系攻击	1109	1002	0	\spr\Ui\技能图标\150\icon_sk_150_kl_02.spr	\spr\skill\昆仑\kl_16_魔法施放.spr	\sound\skill\五雷正法m.wav	\sound\skill\五雷正法f.wav	0	0	0	0	0	470	0	3	0	5	7	343	-1	1	1	11	1	0	2		0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	150	20	-2	1	0	0	0		0					0	0	1	4	1	\script\skill\kunlun.lua	lightingdamage_v	jiankunlun150	seriesdamage_p	jiankunlun150		jiankunlun150		jiankunlun150		jiankunlun150		jiankunlun150		jiankunlun150		jiankunlun150		jiankunlun150		jiankunlun150		jiankunlun150		jiankunlun150		jiankunlun150		jiankunlun150		jiankunlun150		jiankunlun150		jiankunlun150		jiankunlun150		jiankunlun150		jiankunlun150		剑昆仑
霹雳乱环击	内功系攻击	1110	304	0	\spr\Ui\技能图标\150\icon_sk_150_tm_04.spr		\sound\skill\sound_k001.wav	\sound\skill\sound_k006.wav	0	0	0	0	0	420	0	0	0	2	1	374	-1	1	1	11	1	0	0		0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	1113	150	20	-2	1	0	0	1	0	0	0				0	1	0	-1	1	\script\skill\tangmen.lua	physicsenhance_p	pili_dan	deadlystrike_p	pili_dan	skill_eventskilllevel	pili_dan	skill_vanishedevent	pili_dan	skill_showevent	pili_dan	skill_cost_v	pili_dan	poisondamage_v	pili_dan	seriesdamage_p	pili_dan		pili_dan		pili_dan		pili_dan		pili_dan		pili_dan		pili_dan		pili_dan		pili_dan		pili_dan		pili_dan		pili_dan		pili_dan	\script\skill\lvlup_pililuanhuan_ji.lua	攻人为下，攻心为上，唐门大乘陷阱，对远距离目标进行暗算。
迷宫柱子火墙	内功系攻击	1111	802	0	\spr\Ui\技能图标\icon_sk_tr_07.spr	\spr\skill\天忍\mag_tr_16_施魔法.spr	\sound\skill\sound_k015.wav	\sound\skill\sound_k015.wav	0	0	0	0	0	400	0	5	5	4	0	55	-1	10	1	11	0	0	10		0	0	0	40	40	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30	20	-2	1	10	0	64		0					0	0	0	3	1	\script\skill\special\jianzhong.lua	firedamage_v	zhuzi_huoqiang
中越PK赛全技能+1		1112		2					0	2	0	2	0	180	0	0	0	0	7	0	-1	1	1	11	1	0	0		0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	-2	0	0	0	100		64800					0	0	0	-1	1	\script\skill\special\tianzi.lua	allskill_v	pioneer																																								全技能+1
霹雳乱环陷阱	内功系攻击	1113	304	0	\spr\Ui\skill\五行陷阱.spr		\sound\skill\sound_k005.wav	\sound\skill\sound_k010.wav	0	0	0	0	0	420	0	0	0	3	7	161	-1	1	1	11	1	0	0		0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	1	352	0	0	80	20	-2	1	0	0	0		0					0	0	1	-1	1	\script\skill\tangmen.lua	firedamage_v	luanhuan_ji	poisondamage_v	luanhuan_ji	physicsdamage_v	luanhuan_ji	colddamage_v	luanhuan_ji	lightingdamage_v	luanhuan_ji	stun_p	luanhuan_ji	skill_cost_v	luanhuan_ji		luanhuan_ji		luanhuan_ji		luanhuan_ji		luanhuan_ji		luanhuan_ji		luanhuan_ji		luanhuan_ji		luanhuan_ji		luanhuan_ji		luanhuan_ji		luanhuan_ji		luanhuan_ji		luanhuan_ji		陷阱唐
玉泉心经	内功系攻击	1114	503	0	\spr\Ui\技能图标\150\icon_sk_150_em_03.spr		\sound\skill\sound_k005.wav	\sound\skill\sound_k010.wav	0	0	0	0	0	470	0	0	0	2	6	375	-1	1	1	11	1	0	5		0	0	0	0	0	1	0	1	0	0	0	0	0	1	0	0	0	1	1115	19	0	0	0	0	150	20	-2	0	0	0	1		0					0	0	1	-1	1	\script\skill\emei.lua	seriesdamage_p	fuzhuemei150	colddamage_v	fuzhuemei150	skill_eventskilllevel	fuzhuemei150	skill_flyevent	fuzhuemei150	skill_showevent	fuzhuemei150	skill_cost_v	fuzhuemei150		fuzhuemei150		fuzhuemei150	skill_skillexp_v	fuzhuemei150		fuzhuemei150		fuzhuemei150		fuzhuemei150		fuzhuemei150		fuzhuemei150		fuzhuemei150		fuzhuemei150		fuzhuemei150		fuzhuemei150		fuzhuemei150		fuzhuemei150		心如源泉，潺潺而出，峨眉大乘辅助武功，疗伤友方，攻击敌人。
明心见性	内功系攻击	1115	503	0	\spr\Ui\skill\暴雨梨花.spr		\sound\skill\sound_k004.wav	\sound\skill\sound_k009.wav	0	0	0	2	0	400	0	0	0	2	6	376	-1	1	1	11	0	0	5		0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	20	-2	0	0	0	20	间搁	5	0				0	0	1	-1	1	\script\skill\emei.lua	lifereplenish_v	cihang_pudu	skill_cost_v	cihang_pudu		cihang_pudu		cihang_pudu		cihang_pudu		cihang_pudu		cihang_pudu		cihang_pudu		cihang_pudu		cihang_pudu		cihang_pudu		cihang_pudu		cihang_pudu		cihang_pudu		cihang_pudu		cihang_pudu		cihang_pudu		cihang_pudu		cihang_pudu		cihang_pudu
九州谷血量增加（数值）		1116		2					34	2	0	0	0	0	0	0	0	0	7	0	-1	0	0	11	0	0	0		0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	-2	0	0	0	0		0					0	0	0	-1	1	\script\skill\jiuzhougu\jiuzhougu.lua	lifemax_yan_v	jiuzhougu_status
九州谷无敌状态		1117		2	\spr\Ui\作坊图标\面具坊_0.spr				167	2	0	2	0	0	0	0	0	2	7	0	-1	0	0	11	0	0	0		0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	-2	0	0	0	0		0					0	0	1	-1	1	\script\skill\jiuzhougu\jiuzhougu.lua	block_rate	jiuzhougu_status																																								机关专用 之 超级隐身
九州谷重击状态		1118		2	\spr\Ui\技能图标\pifeng\重击.spr				168	2	0	3	0	0	0	0	0	0	7	0	-1	0	0	11	0	0	0		0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	-2	0	0	0	0		0					0	0	0	-1	1	\script\skill\jiuzhougu\jiuzhougu.lua	enhancehit_rate	jiuzhougu_status
九州谷增加伤害（%）		1119		2					98	2	0	3	0	0	0	0	0	0	7	0	-1	0	0	11	0	0	0		0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	-2	0	0	0	0		0					0	0	0	-1	1	\script\skill\jiuzhougu\jiuzhougu.lua	add_damage_p	jiuzhougu_status
攻击助力丸		1120		2					67	2	0	3	0	0	0	0	0	0	7	0	-1	0	0	11	0	0	0		0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	-2	0	0	0	0		0					0	0	0	-1	1	\script\skill\special\vn_pk_state.lua	attackspeed_yan_v	gongjizhuliwan	castspeed_yan_v	gongjizhuliwan	addphysicsdamage_v	gongjizhuliwan	attackratingenhance_v	gongjizhuliwan
阴阳活血丹		1121		2					67	2	0	3	0	0	0	0	0	0	7	0	-1	0	0	11	0	0	0		0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	-2	0	0	0	0		0					0	0	0	-1	1	\script\skill\special\vn_pk_state.lua	allres_yan_p	yinyanghuoxuedan	lifemax_yan_v	yinyanghuoxuedan	adddefense_v	yinyanghuoxuedan	fastwalkrun_p	yinyanghuoxuedan
螺旋剑气	内功系攻击	1122	2	0	\spr\Ui\技能图标\icon_sk_cy_21.spr				0	0	0	2	0	480	15	1	5	0	3	315	-1	1	1	11	1	0	5		2	0	0	270	270	0	0	1	0	0	0	0	0	1	0	1	1049	1	1050	6	0	0	0	0	30	20	-2	1	0	0	0	0	20	0				0	0	0	-1	1	\script\skill\special\jianzhong.lua			firedamage_v	jiulong_zaitian	colddamage_v	jiulong_zaitian	poisondamage_v	jiulong_zaitian	lightingdamage_v	jiulong_zaitian
增加外功点数	被动攻击辅助	1123	503	3	\spr\Ui\技能图标\waigong_4th.spr				0	0	0	3	0	0	0	0	0	5	7	0	-1	0	0	14	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	-2	0	0	0	0		0					0	0	1	-1	1	\script\skill\special\translife4th.lua	vitality_v	vn_translife4th																																							\script\skill\translife_4\lvlup_waigong.lua	第四次转生的技能，能大幅度提高自身属性。
增加内功点数	被动攻击辅助	1124	503	3	\spr\Ui\技能图标\neigong_4th.spr				0	0	0	3	0	0	0	0	0	5	7	0	-1	0	0	14	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	-2	0	0	0	0		0					0	0	1	-1	1	\script\skill\special\translife4th.lua	energy_v	vn_translife4th																																							\script\skill\translife_4\lvlup_neigong.lua	第四次转生的技能，能大幅度提高自身属性。
增加力量点数	被动攻击辅助	1125	503	3	\spr\Ui\技能图标\liliang_4th.spr				0	0	0	3	0	0	0	0	0	5	7	0	-1	0	0	14	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	-2	0	0	0	0		0					0	0	1	-1	1	\script\skill\special\translife4th.lua	strength_v	vn_translife4th																																							\script\skill\translife_4\lvlup_liliang.lua	第四次转生的技能，能大幅度提高自身属性。
增加身法点数	被动攻击辅助	1126	503	3	\spr\Ui\技能图标\shenfa_4th.spr				0	0	0	3	0	0	0	0	0	5	7	0	-1	0	0	14	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	-2	0	0	0	0		0					0	0	1	-1	1	\script\skill\special\translife4th.lua	dexterity_v	vn_translife4th																																							\script\skill\translife_4\lvlup_shenfa.lua	第四次转生的技能，能大幅度提高自身属性。
增加生命点数	被动攻击辅助	1127	503	3	\spr\Ui\技能图标\shengming_4th.spr				0	0	0	3	0	0	0	0	0	5	7	0	-1	0	0	14	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	-2	0	0	0	0		0					0	0	1	-1	1	\script\skill\special\translife4th.lua	lifemax_v	vn_translife4th	lifemax_yan_v	vn_translife4th																																					\script\skill\translife_4\lvlup_shengming.lua	第四次转生的技能，能大幅度提高自身属性。
增加内力点数	被动攻击辅助	1128	503	3	\spr\Ui\技能图标\neili_4th.spr				0	0	0	3	0	0	0	0	0	5	7	0	-1	0	0	14	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	-2	0	0	0	0		0					0	0	1	-1	1	\script\skill\special\translife4th.lua	manamax_v	vn_translife4th	manamax_yan_v	vn_translife4th																																					\script\skill\translife_4\lvlup_neili.lua	第四次转生的技能，能大幅度提高自身属性。
增加命中点数	被动攻击辅助	1129	503	3	\spr\Ui\技能图标\mingzhong_4th.spr				0	0	0	3	0	0	0	0	0	5	7	0	-1	0	0	14	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	-2	0	0	0	0		0					0	0	1	-1	1	\script\skill\special\translife4th.lua	attackratingenhance_v	vn_translife4th																																							\script\skill\translife_4\lvlup_mingzhong.lua	第四次转生的技能，能大幅度提高自身属性。
增加闪避点数	被动攻击辅助	1130	503	3	\spr\Ui\技能图标\shanbi_4th.spr				0	0	0	3	0	0	0	0	0	5	7	0	-1	0	0	14	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	-2	0	0	0	0		0					0	0	1	-1	1	\script\skill\special\translife4th.lua	adddefense_v	vn_translife4th																																							\script\skill\translife_4\lvlup_shanbi.lua	第四次转生的技能，能大幅度提高自身属性。
魔音击	诅咒	1131	801	0	\spr\Ui\技能图标\150\icon_sk_150_tr_01.spr	\spr\skill\天忍\mag_tr_09_偷天换日.spr	\sound\skill\sound_k002.wav	\sound\skill\sound_k007.wav	121	0	0	0	0	60	0	0	0	4	1	337	-1	1	1	10	1	1	3		0	0	0	0	0	1	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	150	20	3	0	100	0	0		0					0	0	1	3	1	\script\skill\tianren.lua	randmove	zhanren150	missle_missrate	zhanren150	missle_speed_v	zhanren150	skill_desc	zhanren150	skill_attackradius	zhanren150	physicsenhance_p	zhanren150	firedamage_v	zhanren150	deadlystrike_p	zhanren150	seriesdamage_p	zhanren150
